,route,cnt_total
19963,main-vklad-internet-rabota-main-tariffs-news-main,1
19964,main-rabota-bonus-news-rabota-internet-main-news-archive-bonus-rabota-vklad-main-vklad-news-tariffs-bonus-online-rabota-news,1
19965,main-rabota-online-news-internet-archive-rabota-internet-news-archive,1
19966,main-archive-rabota-vklad-internet-news-vklad-bonus-archive-tariffs,1
19967,main-archive-internet-online-bonus-vklad-bonus-tariffs-main-rabota-online-main-rabota-news,1
19968,main-vklad-bonus-tariffs-rabota-online-bonus,1
19969,main-archive-tariffs-archive-tariffs-bonus-internet-bonus-online,1
19970,main-news-tariffs-news-bonus-tariffs-archive-internet-main-archive-main-news-tariffs-rabota-bonus-tariffs-news,1
19971,main-archive-vklad-news-internet-bonus-main-archive-internet-rabota-online,1
19972,main-bonus-rabota-archive-tariffs-digital-tariffs,1
19973,main-bonus-tariffs-archive-vklad-main-vklad-internet-main-internet,1
19974,main-news-rabota-bonus-tariffs-online-internet-vklad-news,1
19975,main-bonus-tariffs-bonus-archive-main-bonus,1
19976,main-vklad-internet-digital-online-bonus-news-archive-internet-bonus-archive-rabota,1
19977,main-vklad-news-vklad-internet-digital-rabota,1
19978,main-news-tariffs-bonus-rabota-tariffs,1
19979,main-internet-archive-bonus-tariffs-rabota-main-internet-bonus-internet-archive-tariffs-internet,1
19980,main-archive-bonus-rabota-news-vklad-online-main-vklad-rabota-news-archive-rabota,1
19981,main-online-internet-online-internet-bonus,1
19982,main-news-vklad-internet-news-archive-main,1
19983,main-vklad-bonus-online-rabota-archive-rabota-main,1
19984,main-tariffs-archive-news-tariffs-bonus-vklad-archive-internet-bonus-tariffs-bonus-rabota-archive-rabota-archive,1
19985,main-internet-tariffs-online-archive-bonus-news,1
19986,main-news-archive-main-rabota-archive-bonus-archive-main-digital,1
19987,main-internet-online-rabota-archive-rabota-tariffs-archive,1
19988,main-bonus-rabota-online-vklad-bonus,1
19989,main-rabota-bonus-internet-archive-bonus,1
19990,main-internet-archive-rabota-archive-internet-tariffs-internet-archive-tariffs-archive-main-main-tariffs-news-online-vklad-main-internet-archive,1
19991,main-tariffs-main-rabota-news-bonus-internet-archive-rabota,1
19992,main-vklad-bonus-news-rabota-digital,1
19993,main-archive-tariffs-main-rabota-internet-vklad,1
19994,main-rabota-online-main-bonus-vklad-archive,1
19995,main-news-archive-bonus-internet-bonus-rabota-main-tariffs-internet-bonus,1
19996,main-internet-rabota-tariffs-online-archive-news,1
19997,main-news-rabota-internet-rabota-news-tariffs-rabota-archive-tariffs-online-vklad,1
19998,main-internet-rabota-internet-rabota-digital-vklad-tariffs-rabota-bonus-internet-archive-internet-bonus-news-rabota,1
19999,main-rabota-tariffs-bonus-archive-internet-online-bonus-news-bonus-main-online-bonus-tariffs-main-bonus-news-tariffs-main-archive-rabota,1
20000,main-vklad-news-online-news-internet,1
20001,main-tariffs-archive-rabota-tariffs-rabota-archive,1
20002,main-archive-tariffs-main-vklad-archive-tariffs-rabota-internet-rabota-news-vklad,1
20003,main-digital-bonus-vklad-tariffs-internet-news-bonus-tariffs-bonus-rabota,1
20004,main-bonus-internet-tariffs-rabota,1
20005,main-bonus-tariffs-vklad-news-rabota-news-archive-bonus-main-digital-main-tariffs-bonus-archive-rabota-online-news,1
20006,main-archive-digital-news-vklad-news-digital-archive-main,1
20007,main-rabota-vklad-archive-bonus-news-rabota,1
20008,main-news-online-rabota-bonus-internet-vklad-online-bonus-internet-archive,1
20009,main-rabota-bonus-tariffs-internet-main-archive-news-tariffs-bonus-rabota-archive-vklad,1
20010,main-rabota-tariffs-vklad-tariffs-bonus-rabota-tariffs-rabota-archive-news-internet-rabota-news-bonus-main-bonus,1
20011,main-archive-online-internet-archive-bonus-rabota,1
20012,main-archive-rabota-internet-main-news-main-internet-rabota-internet-news-tariffs-main-tariffs-main-bonus-archive-main-rabota-archive-main-bonus-rabota-archive,1
20013,main-vklad-online-bonus-archive-bonus-rabota-bonus-rabota-archive-tariffs-bonus-news-rabota-internet-news-internet-news-online-bonus,1
20014,main-news-vklad-main-rabota-tariffs-news-bonus-main,1
20015,main-archive-tariffs-rabota-vklad-rabota-tariffs-rabota,1
20016,main-internet-news-vklad-rabota-online-bonus-main-archive-main,1
20017,main-news-archive-main-news-rabota,1
20018,main-online-bonus-digital-rabota-vklad-tariffs-internet-news-rabota-tariffs-archive-main-archive-tariffs-rabota,1
20019,main-vklad-internet-news-rabota-vklad-rabota-tariffs-archive-news-internet-rabota,1
20020,main-rabota-internet-vklad-digital-bonus,1
20021,main-rabota-vklad-main-vklad,1
20022,main-online-archive-internet-tariffs-online,1
20023,main-rabota-bonus-news-internet-rabota-internet-online-bonus-rabota-internet,1
20024,main-news-tariffs-vklad-online-archive-news-archive-rabota-main-news-bonus-rabota-tariffs-rabota-tariffs-rabota-archive-internet-rabota-vklad,1
20025,main-news-online-bonus-archive-digital-internet-archive-online,1
20026,main-news-vklad-tariffs-online-vklad-rabota-main-online-internet-rabota-digital-bonus,1
20027,main-vklad-bonus-tariffs-bonus-vklad-rabota-bonus-main-bonus-archive-main-online-main-vklad-main-internet,1
20028,main-internet-archive-digital-bonus,1
20029,main-rabota-bonus-tariffs-internet-main-online-news-rabota-main-rabota-news-archive-tariffs,1
20030,main-archive-internet-online-internet-bonus-archive,1
20031,main-tariffs-online-digital-bonus,1
20032,main-archive-tariffs-internet-news,1
20033,main-rabota-tariffs-rabota-archive-rabota-internet,1
20034,main-news-bonus-online-internet,1
20035,main-news-tariffs-rabota-bonus-internet-rabota-online-vklad-news-bonus-vklad,1
20036,main-vklad-bonus-online-internet-rabota,1
20037,main-tariffs-archive-rabota-archive-rabota-archive-internet-bonus-main-rabota-news-rabota-bonus-news-tariffs-internet-rabota-bonus,1
20038,main-archive-news-main-rabota-news-internet-bonus-vklad,1
20039,main-news-bonus-tariffs-archive-internet-rabota-bonus-archive-internet-archive-rabota-archive,1
20040,main-vklad-news-bonus-rabota-internet-news,1
20041,main-bonus-archive-online-rabota-internet-archive-main-bonus-main-news-online-rabota,1
20042,main-vklad-internet-vklad-news-archive,1
20043,main-archive-online-vklad-archive-rabota-bonus,1
20044,main-vklad-news-archive-tariffs-archive-main-tariffs-online-archive-internet-online-rabota-bonus-news-main-online,1
20045,main-online-archive-internet-online-main-rabota,1
20046,main-online-archive-online-rabota-vklad-internet-bonus-internet-bonus-tariffs-archive-news-rabota-bonus-news-rabota-main-bonus-main-bonus-archive-internet-news-internet,1
20047,main-bonus-internet-vklad-internet,1
20048,main-news-tariffs-bonus-tariffs-main-archive,1
20049,main-archive-rabota-main-rabota-bonus,1
20050,main-bonus-archive-bonus-vklad-internet-news,1
20051,main-digital-internet-archive-news,1
20052,main-internet-tariffs-bonus-rabota-internet-rabota-news-rabota,1
20053,main-archive-vklad-bonus-tariffs-bonus-main-rabota-internet-main-bonus-tariffs-news-digital-archive-rabota-vklad-archive-bonus-tariffs-rabota-internet-archive-main,1
20054,main-internet-bonus-news-archive-main,1
20055,main-online-bonus-online-vklad-internet-online-tariffs-archive-rabota-internet-rabota-vklad-online-rabota-tariffs-news-rabota-internet-bonus-rabota-tariffs-archive-news-bonus-internet-bonus-rabota-archive-internet,1
20056,main-rabota-news-main-online-main,1
20057,main-archive-internet-rabota-main-bonus-internet-main-rabota-tariffs,1
20058,main-internet-bonus-archive-main-rabota,1
20059,main-bonus-internet-online-bonus-rabota-news-vklad,1
20060,main-vklad-internet-bonus-vklad-archive-vklad-news-rabota,1
20061,main-tariffs-internet-news-archive-bonus-news-internet-archive-vklad-rabota-main,1
20062,main-rabota-online-rabota-bonus-archive-tariffs-news-internet-news-tariffs-online-main-bonus-tariffs-main-news-vklad,1
20063,main-archive-tariffs-vklad-archive-vklad-bonus,1
20064,main-online-news-tariffs-bonus-rabota-news-online-bonus-archive,1
20065,main-main-bonus-vklad-rabota-tariffs-internet-tariffs-internet-bonus-tariffs-internet-archive-tariffs-archive-bonus-rabota,1
20066,main-bonus-digital-online-rabota-tariffs-archive,1
20067,main-vklad-rabota-bonus-archive-main-vklad,1
20068,main-main-archive-bonus-internet-online-main-tariffs-online-internet-archive-online-bonus-internet-bonus-internet-archive-main-rabota-main-tariffs-online-digital-news,1
20069,main-bonus-internet-archive-internet-main-tariffs-news-rabota-bonus-tariffs-news-bonus-rabota,1
20070,main-tariffs-online-bonus-online-bonus-online-rabota-bonus-archive-online,1
20071,main-bonus-tariffs-news-bonus-rabota-archive-news-tariffs-internet-rabota-bonus-tariffs,1
20072,main-main-archive-tariffs-rabota,1
20073,main-internet-online-digital-rabota,1
20074,main-internet-news-vklad-internet-tariffs-bonus,1
20075,main-vklad-online-vklad-rabota-bonus-archive,1
20076,main-bonus-rabota-internet-bonus,1
20077,main-rabota-vklad-main-archive-main,1
20078,main-tariffs-archive-internet-archive-news-bonus-vklad-archive-vklad-news-main-tariffs-online,1
20079,main-archive-tariffs-rabota-archive-main-tariffs-main-rabota-tariffs-news-vklad-internet,1
20080,main-rabota-archive-bonus-archive-news,1
20081,main-rabota-main-internet-tariffs-news,1
20082,main-news-online-bonus-online-news-online,1
20083,main-internet-main-rabota-internet-vklad-bonus-tariffs-bonus-internet,1
20084,main-archive-news-rabota-bonus-news-internet-vklad-tariffs,1
20085,main-archive-internet-vklad-rabota-vklad-internet-archive-main-online-archive-online-vklad-online-archive-internet-tariffs-news-internet-bonus-tariffs-vklad-online-bonus-internet-tariffs-archive-news,1
20086,main-vklad-online-news-rabota-main-archive-internet-main,1
20087,main-bonus-news-bonus-main-tariffs-bonus-archive-news-bonus-news,1
20088,main-internet-bonus-rabota-online-digital-online-tariffs,1
20089,main-bonus-archive-online-internet-online-vklad-bonus-news,1
20090,main-archive-bonus-internet-bonus-vklad,1
20091,main-news-rabota-archive-internet-news-online-tariffs-vklad,1
20092,main-tariffs-news-vklad-archive-tariffs-rabota-archive-main-vklad-tariffs,1
20093,main-tariffs-vklad-archive-rabota-internet-main-rabota-digital-tariffs-archive-tariffs,1
20094,main-tariffs-online-news-online-internet-news-bonus-main-rabota-archive-bonus-archive-bonus,1
20095,main-archive-bonus-internet-vklad-archive-internet-rabota-news-internet-rabota-archive,1
20096,main-online-news-archive-online-rabota-archive-main-internet-bonus-tariffs-archive-bonus-rabota-bonus-online,1
20097,main-tariffs-vklad-rabota-internet,1
20098,main-tariffs-rabota-online-rabota-main,1
20099,main-internet-rabota-main-rabota-tariffs-archive-news-bonus-main-online-archive-news,1
20100,main-internet-archive-internet-bonus-tariffs-main-bonus-rabota,1
20101,main-bonus-news-archive-rabota-online-bonus-tariffs-online-tariffs-archive-internet-news-online-internet-bonus-news-archive-vklad-bonus-internet-vklad-main-bonus-rabota-internet-main-rabota-bonus-main-archive-bonus,1
20102,main-archive-rabota-archive-bonus-archive-rabota,1
20103,main-vklad-news-rabota-tariffs-archive-main-bonus-tariffs-internet-rabota-online,1
20104,main-archive-vklad-internet-news-online-internet-news-rabota-internet-main-main-news-bonus-news-digital-tariffs-internet,1
20105,main-vklad-rabota-tariffs-online-news-vklad-news-rabota-online-news-internet-online-news-archive,1
20106,main-tariffs-vklad-internet-bonus-rabota-online-main-online-rabota-vklad-online-bonus-internet-rabota-tariffs-news-online-tariffs-internet-rabota,1
20107,main-internet-archive-main-internet-tariffs-bonus-main-internet-main,1
20108,main-rabota-tariffs-rabota-online-vklad-news-internet-archive-bonus-rabota-internet-rabota-bonus-news-internet-news,1
20109,main-rabota-archive-internet-bonus-internet-main-online-tariffs-news-tariffs-archive-tariffs-online-rabota,1
20110,main-rabota-bonus-rabota-news-rabota-internet-bonus-rabota-internet-digital,1
20111,main-bonus-archive-internet-online-internet-rabota-tariffs-vklad,1
20112,main-rabota-internet-tariffs-archive-main-bonus-main-rabota-internet-news-internet,1
20113,main-rabota-internet-archive-rabota-online-internet-archive-rabota-bonus-internet-bonus-vklad,1
20114,main-bonus-internet-bonus-vklad-archive-main-news-internet-tariffs-archive-rabota,1
20115,main-rabota-tariffs-archive-online-vklad-main-news-archive-news-tariffs-news-tariffs-online,1
20116,main-bonus-tariffs-rabota-news-bonus-archive-internet,1
20117,main-vklad-bonus-internet-vklad-archive-tariffs-online-main-archive-news-rabota-bonus,1
20118,main-online-tariffs-bonus-archive-main-rabota-news-online-rabota-news-archive-bonus-archive,1
20119,main-internet-archive-vklad-bonus-news-internet-rabota-bonus-rabota-online-archive-bonus-rabota-tariffs,1
20120,main-rabota-internet-tariffs-rabota-main,1
20121,main-rabota-bonus-main-bonus-online,1
20122,main-archive-vklad-internet-vklad-bonus-digital,1
20123,main-bonus-rabota-bonus-internet-tariffs-news,1
20124,main-rabota-news-archive-bonus-main-rabota-vklad-rabota-vklad-main-tariffs-news-online-main-vklad,1
20125,main-rabota-archive-tariffs-bonus-main,1
20126,main-tariffs-archive-rabota-main-internet-rabota-news-bonus-online-tariffs-online-main-rabota-internet,1
20127,main-tariffs-main-vklad-archive-tariffs-news-archive-internet-bonus,1
20128,main-news-vklad-news-vklad-bonus-news-main-internet-online-tariffs-news-rabota-bonus,1
20129,main-archive-online-main-bonus-archive-rabota-tariffs-main-rabota-internet-vklad-tariffs-bonus-archive-rabota,1
20130,main-tariffs-rabota-bonus-tariffs-vklad-tariffs-main-vklad,1
20131,main-internet-archive-bonus-vklad-rabota,1
20132,main-archive-main-internet-bonus-online-bonus,1
20133,main-bonus-tariffs-vklad-internet-archive-rabota-vklad-news-vklad-online-news,1
20134,main-rabota-main-news-rabota-tariffs-main-digital-internet-rabota-archive-rabota-main,1
20135,main-archive-rabota-vklad-rabota-news-vklad-tariffs-news-bonus-tariffs,1
20136,main-bonus-tariffs-archive-main-news-bonus-rabota,1
20137,main-online-bonus-internet-digital-tariffs-archive-vklad-internet-archive,1
20138,main-archive-internet-vklad-online-rabota,1
20139,main-internet-archive-main-rabota-vklad-news-rabota-online-bonus-rabota-news-rabota,1
20140,main-tariffs-rabota-vklad-rabota-main-rabota-internet-bonus,1
20141,main-archive-main-bonus-main,1
20142,main-news-internet-online-bonus-news,1
20143,main-archive-bonus-internet-online-rabota-tariffs,1
20144,main-rabota-news-archive-main-internet-main-archive-tariffs,1
20145,main-archive-online-main-archive-bonus-archive-tariffs-internet-news,1
20146,main-internet-main-tariffs-online-news-rabota-news-tariffs-archive,1
20147,main-digital-rabota-tariffs-rabota,1
20148,main-rabota-archive-rabota-tariffs-main,1
20149,main-internet-rabota-tariffs-rabota-archive-main,1
20150,main-tariffs-online-rabota-internet-main,1
20151,main-news-archive-online-main-bonus,1
20152,main-archive-digital-rabota-news,1
20153,main-bonus-news-internet-news-internet-archive-tariffs-bonus-tariffs-news-archive-online-internet-archive-vklad-archive-rabota-tariffs-archive-bonus-archive-rabota-news-archive-online-news-rabota-tariffs-rabota,1
20154,main-online-archive-bonus-tariffs-rabota-tariffs-online-tariffs-rabota-archive-rabota-bonus-news-internet-digital-news-internet-bonus-news-main,1
20155,main-tariffs-archive-bonus-news-bonus-main-tariffs-archive-internet-news-archive-news-internet-tariffs-rabota-main,1
20156,main-archive-internet-archive-online-rabota-archive-rabota-archive-news-tariffs,1
20157,main-news-bonus-news-internet-main-news,1
20158,main-bonus-news-internet-digital-rabota-main-tariffs-online-rabota-tariffs-rabota-tariffs-archive-main,1
20159,main-tariffs-rabota-archive-tariffs-archive-main-rabota-internet-news-vklad-online,1
20160,main-tariffs-bonus-rabota-archive-vklad-archive-main,1
20161,main-internet-rabota-internet-news-vklad,1
20162,main-rabota-main-rabota-news-archive,1
20163,main-vklad-rabota-archive-rabota-archive-rabota-internet-archive-rabota-archive-bonus-archive-internet-news,1
20164,main-archive-news-internet-digital-rabota-vklad-bonus-internet-rabota-archive-main-online-rabota-archive-rabota,1
20165,main-internet-main-online-news-archive-vklad-main-bonus-online-internet-news-bonus-news-tariffs-main-internet-archive,1
20166,main-vklad-online-archive-rabota-main-vklad-archive,1
20167,main-internet-news-vklad-online-main,1
20168,main-internet-digital-vklad-rabota-online,1
20169,main-bonus-rabota-bonus-internet-archive-vklad-news,1
20170,main-news-online-rabota-news-bonus-archive-rabota-online-archive-rabota-internet-rabota-archive,1
20171,main-online-internet-bonus-main-tariffs-rabota-archive,1
20172,main-archive-rabota-digital-rabota-archive-bonus-archive-tariffs-archive-rabota-archive-tariffs,1
20173,main-online-rabota-archive-news-internet-rabota-archive-internet-news-bonus-archive,1
20174,main-vklad-internet-rabota-archive-online-rabota-tariffs-rabota-news-vklad-rabota,1
20175,main-bonus-internet-tariffs-rabota-main,1
20176,main-vklad-tariffs-rabota-online-archive-vklad-archive-main-vklad-archive-news,1
20177,main-archive-internet-digital-archive-tariffs-archive,1
20178,main-internet-vklad-tariffs-news-archive-tariffs-vklad-tariffs-news-bonus,1
20179,main-archive-tariffs-main-vklad-rabota,1
20180,main-rabota-archive-news-bonus-main-news-tariffs-main-archive-bonus-news,1
20181,main-online-main-internet-rabota-online-tariffs-rabota-tariffs,1
20182,main-rabota-main-archive-news-bonus-main-online,1
20183,main-internet-rabota-archive-vklad-news-internet,1
20184,main-vklad-news-archive-bonus-archive-news-internet-main-bonus-news-internet-archive,1
20185,main-online-rabota-tariffs-online-tariffs-internet-vklad-internet-online-archive,1
20186,main-internet-rabota-vklad-bonus-tariffs-archive-online-tariffs-archive-news-tariffs-main,1
20187,main-rabota-tariffs-news-vklad-rabota-archive-tariffs-bonus-news-vklad-internet-bonus-internet-bonus-tariffs-bonus,1
20188,main-tariffs-bonus-internet-archive-news-internet-archive-online-main-internet-online-archive-vklad-internet-main-online,1
20189,main-internet-vklad-tariffs-bonus-archive-main-rabota-online-archive-internet-archive-vklad-bonus,1
20190,main-news-internet-bonus-archive-vklad-rabota-internet,1
20191,main-online-internet-online,1
20192,main-archive-news-main-internet-archive-rabota-main-rabota-tariffs-main-bonus,1
20193,main-archive-rabota-tariffs-rabota-tariffs-digital-internet-news-internet-rabota,1
20194,main-news-online-bonus-archive-internet-tariffs-rabota-main-archive-tariffs-main-internet-rabota-bonus-vklad-bonus-archive-main,1
20195,main-archive-main-online-tariffs-rabota-online,1
20196,main-news-vklad-online-archive-main-rabota,1
20197,main-tariffs-archive-vklad-archive-rabota,1
20198,main-bonus-internet-tariffs-archive-online-news-main-archive-tariffs-vklad-rabota-online-bonus-tariffs-rabota-online-internet-tariffs-internet-vklad-rabota-bonus,1
20199,main-rabota-vklad-internet-bonus-archive,1
20200,main-online-bonus-tariffs-archive-digital-internet,1
20201,main-archive-tariffs-internet-main-archive-internet-news,1
20202,main-online-rabota-archive-main-bonus-internet-bonus-online,1
20203,main-online-news-rabota-tariffs-archive-online-tariffs-rabota-internet-online-vklad-news-online,1
20204,main-news-internet-rabota-archive-online-archive,1
20205,main-tariffs-main-news-main-bonus-internet-tariffs-rabota-archive-tariffs-rabota-bonus-rabota-tariffs-archive,1
20206,main-tariffs-rabota-vklad-bonus-vklad-rabota-main,1
20207,main-news-bonus-online-news-rabota-archive-news-bonus-archive-bonus-archive-internet-news-internet,1
20208,main-rabota-internet-vklad-rabota-vklad-news-internet-bonus,1
20209,main-internet-tariffs-rabota-bonus-tariffs-vklad-rabota,1
20210,main-bonus-news-online-tariffs-rabota-internet-archive-main-news-online-tariffs-online-news-internet-vklad-main-online-rabota-archive-vklad-online-archive-tariffs-bonus-archive-tariffs-archive-internet-rabota,1
20211,main-vklad-internet-tariffs-rabota-archive-main-rabota-main-archive-bonus-rabota-online-rabota-archive-rabota-internet-bonus,1
20212,main-bonus-rabota-bonus-tariffs-news-archive-bonus-main-news-tariffs-bonus-internet-tariffs-rabota-news-rabota,1
20213,main-internet-main-bonus-rabota-online-vklad-archive,1
20214,main-internet-online-main-news-archive-bonus-internet-archive,1
20215,main-tariffs-archive-online-tariffs-online-vklad-rabota-tariffs-vklad-tariffs-internet-rabota-internet-tariffs-bonus-vklad-internet-bonus-tariffs,1
20216,main-internet-main-online-internet,1
20217,main-rabota-main-digital-internet,1
20218,main-internet-online-main-bonus-archive-main-bonus,1
20219,main-archive-tariffs-vklad-tariffs-internet-main-tariffs-news,1
20220,main-news-bonus-online-rabota-main-bonus-internet-rabota-internet,1
20221,main-bonus-archive-news-archive-rabota-online,1
20222,main-rabota-internet-rabota-archive-digital-main,1
20223,main-tariffs-archive-news-vklad-news-tariffs,1
20224,main-online-main-archive-bonus-main-rabota-news-tariffs-online-rabota-news-archive-news,1
20225,main-bonus-rabota-main-news-rabota-bonus-tariffs-internet-main-news,1
20226,main-news-internet-tariffs-news-internet-archive-internet-rabota-archive-tariffs,1
20227,main-vklad-archive-internet-archive-news-rabota-tariffs-main-internet-bonus,1
20228,main-news-vklad-rabota-vklad-archive,1
20229,main-online-bonus-rabota-news-bonus-online-tariffs-bonus-rabota-news-tariffs-bonus,1
20230,main-vklad-archive-internet-online-tariffs-rabota,1
20231,main-archive-internet-news-archive-online-archive-internet-bonus-archive-rabota-main-tariffs-rabota,1
20232,main-archive-bonus-online-rabota-archive-bonus-news-archive-online-internet-rabota-news,1
20233,main-online-archive-main-archive-online-archive,1
20234,main-rabota-internet-tariffs-vklad-tariffs-internet-news-vklad-archive-news-archive-internet-archive-news-bonus-rabota,1
20235,main-online-rabota-online-news,1
20236,main-online-news-bonus-rabota-internet-news-archive-rabota-bonus,1
20237,main-internet-online-rabota-bonus-archive-internet,1
20238,main-news-archive-bonus-news-tariffs,1
20239,main-rabota-archive-rabota-internet-news-main-archive,1
20240,main-internet-rabota-internet-main-main,1
20241,main-internet-news-online-archive-main-vklad,1
20242,main-archive-bonus-rabota-vklad-tariffs-main-vklad-bonus-online-digital,1
20243,main-archive-vklad-online-main-news-bonus-news,1
20244,main-tariffs-main-rabota-internet-rabota-main,1
20245,main-archive-tariffs-news-archive-news-internet-news,1
20246,main-internet-vklad-archive-news-main-archive,1
20247,main-rabota-vklad-internet-main-online-rabota-online-bonus-internet,1
20248,main-archive-rabota-tariffs-vklad-news,1
20249,main-tariffs-internet-archive-vklad-archive-main-rabota-internet-news-internet-archive-tariffs,1
20250,main-vklad-internet-rabota-archive-rabota-main,1
20251,main-vklad-main-rabota-online-rabota-bonus,1
20252,main-bonus-rabota-bonus-tariffs-archive-internet-tariffs-rabota-online-main-internet-vklad-internet,1
20253,main-tariffs-vklad-online-internet-digital-main-vklad-rabota,1
20254,main-bonus-tariffs-news-online-internet-archive,1
20255,main-news-online-bonus-news-bonus-tariffs-online,1
20256,main-rabota-vklad-archive-main-bonus,1
20257,main-internet-rabota-vklad-rabota-internet,1
20258,main-main-rabota-tariffs-internet-rabota-news-rabota-news-rabota-internet-news-internet-vklad-main-vklad-rabota-bonus,1
20259,main-bonus-rabota-main-news-archive-vklad,1
20260,main-news-internet-rabota-digital,1
20261,main-bonus-online-archive-tariffs-news,1
20262,main-news-vklad-news-tariffs-bonus-main,1
20263,main-bonus-news-vklad-archive-news-online,1
20264,main-bonus-archive-bonus-news-tariffs-rabota-vklad-tariffs-rabota-tariffs-archive,1
20265,main-vklad-archive-main-rabota-main,1
20266,main-rabota-bonus-online-bonus-tariffs,1
20267,main-rabota-news-online-tariffs-vklad-bonus-archive-news-internet,1
20268,main-archive-online-internet-online-rabota,1
20269,main-online-internet-bonus-online-rabota-tariffs-rabota-tariffs,1
20270,main-bonus-rabota-main-news,1
20271,main-vklad-archive-rabota-archive-tariffs-bonus,1
20272,main-archive-rabota-internet-vklad-bonus-tariffs-news-vklad-news-tariffs-rabota,1
20273,main-archive-bonus-archive-main-bonus,1
20274,main-tariffs-internet-rabota-digital-archive-online,1
20275,main-news-rabota-tariffs-vklad-online-main,1
20276,main-internet-news-tariffs-internet-rabota-archive-vklad-digital,1
20277,main-news-bonus-digital-archive-bonus-vklad,1
20278,main-bonus-internet-news-archive-vklad,1
20279,main-news-main-vklad-main-news-main,1
20280,main-news-internet-main-archive-internet-rabota-internet-rabota-news-internet-archive-tariffs-vklad-online-archive-bonus-rabota-bonus-main-archive,1
20281,main-internet-bonus-archive-tariffs-archive-main-internet-archive,1
20282,main-internet-bonus-online-vklad-archive-internet-news-rabota-bonus-archive-bonus-online-internet-online,1
20283,main-tariffs-archive-internet-news,1
20284,main-rabota-internet-archive-vklad-main-archive-rabota,1
20285,main-bonus-archive-tariffs-rabota-digital-main-archive-main-internet-online-vklad-rabota-internet-rabota-bonus-rabota-bonus,1
20286,main-internet-news-archive-internet-rabota-bonus-main-news-bonus,1
20287,main-archive-news-bonus-tariffs-internet-bonus-internet,1
20288,main-news-tariffs-archive-news-main-vklad-rabota-main-archive-vklad-news,1
20289,main-vklad-archive-rabota-archive-bonus-rabota-main-tariffs-bonus-rabota,1
20290,main-bonus-tariffs-internet-bonus-internet,1
20291,main-rabota-archive-news-archive-internet-news-internet,1
20292,main-bonus-rabota-internet-tariffs-internet-archive-main-bonus-main-tariffs-rabota,1
20293,main-rabota-online-rabota-archive,1
20294,main-internet-rabota-bonus-rabota-main-rabota-internet-rabota-bonus-archive-bonus,1
20295,main-online-archive-vklad-archive-main-internet-archive-main,1
20296,main-tariffs-internet-tariffs-internet-main-bonus-rabota-vklad,1
20297,main-vklad-tariffs-internet-main-archive-bonus-online-bonus-online-bonus-tariffs-rabota-bonus,1
20298,main-news-rabota-tariffs-main-bonus-archive-news-internet-bonus,1
20299,main-internet-online-news-vklad-tariffs-internet-bonus-news-bonus-rabota-main,1
20300,main-archive-news-rabota-bonus,1
20301,main-online-archive-rabota-internet-bonus,1
20302,main-archive-tariffs-bonus-rabota-online-tariffs-archive-online-archive-vklad-bonus,1
20303,main-rabota-digital-rabota-vklad-tariffs-rabota,1
20304,main-rabota-main-bonus-rabota-archive-rabota-archive-rabota,1
20305,main-archive-rabota-tariffs-vklad-rabota-archive-main,1
20306,main-archive-main-archive-online-bonus-internet-archive-tariffs,1
20307,main-vklad-archive-main-online-archive-bonus-vklad-tariffs-bonus-news-rabota,1
20308,main-vklad-tariffs-news-main-archive-news,1
20309,main-main-internet-rabota-news-archive-main-tariffs-news-vklad-internet-bonus-main-rabota-archive-rabota-news-archive-bonus-tariffs-internet-bonus-online-internet-bonus-online-internet-vklad-archive-online-archive-main-bonus-archive-bonus-rabota-main-online-bonus,1
20310,main-bonus-rabota-archive-internet-news-bonus-tariffs-online-archive-bonus-vklad-news-vklad,1
20311,main-archive-tariffs-main-bonus-rabota-archive-news-main,1
20312,main-tariffs-main-internet-online-vklad-online-main-internet-tariffs-news-archive-internet-online-bonus-main-rabota,1
20313,main-bonus-rabota-archive-vklad-tariffs-bonus-tariffs-internet-archive-tariffs-vklad-bonus-tariffs-archive-bonus,1
20314,main-archive-internet-archive-tariffs-internet,1
20315,main-bonus-rabota-archive-news-bonus-archive-news-bonus-tariffs-vklad,1
20316,main-main-bonus-online-vklad-rabota-tariffs-main-news-bonus-main-bonus,1
20317,main-news-internet-vklad-internet-vklad-internet-online-bonus-news-archive-rabota-online,1
20318,main-tariffs-news-archive-main-internet-bonus,1
20319,main-tariffs-internet-archive-vklad-tariffs-news,1
20320,main-archive-internet-bonus-rabota-vklad,1
20321,main-tariffs-rabota-main-news-internet-news-internet-tariffs-bonus-archive-online,1
20322,main-internet-rabota-main-news-vklad-rabota-internet-bonus-digital,1
20323,main-news-main-online-vklad-tariffs-rabota-archive-rabota-internet-rabota,1
20324,main-archive-vklad-bonus-archive,1
20325,main-internet-rabota-bonus-online-internet,1
20326,main-rabota-tariffs-bonus-news,1
20327,main-archive-bonus-news-archive-bonus-online-main-tariffs-rabota-tariffs-news-online-bonus-tariffs-bonus-digital,1
20328,main-online-tariffs-rabota-archive-rabota-bonus,1
20329,main-internet-digital-archive-online-internet-tariffs-rabota-vklad,1
20330,main-bonus-rabota-bonus-internet-rabota-main,1
20331,main-internet-bonus-news-bonus-online-internet,1
20332,main-rabota-news-tariffs-internet-archive-news,1
